DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급
2025-07-14,20kg상자,"82,215",260,"1,068,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,.
2025-07-14,20kg상자,"22,577",260,"293,500",안동도매시장,안동농협(공),사과,기타사과,경북,예천군,보통
2025-07-14,20kg상자,"154,833",240,"1,858,000",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,4등
2025-07-14,20kg상자,"140,475",240,"1,685,700",안동도매시장,안동농협(공),사과,미얀마,전라북도,무주군,4등
2025-07-14,20kg상자,"132,817",240,"1,593,800",안동도매시장,안동농협(공),사과,기타사과,경북,의성군,7등
2025-07-14,20kg상자,"128,567",240,"1,542,800",안동도매시장,안동청과,사과,썸머프린스,경북,문경시,5등
2025-07-14,20kg상자,"115,333",240,"1,384,000",안동도매시장,안동농협(공),사과,기타사과,경상북도,봉화군,특
2025-07-14,20kg상자,"110,200",240,"1,322,400",안동도매시장,안동청과,사과,썸머킹,경북,구미시,8등
2025-07-14,20kg상자,"105,700",240,"1,268,400",안동도매시장,안동청과,사과,썸머프린스,전북,무주군,8등
2025-07-14,20kg상자,"103,075",240,"1,236,900",안동도매시장,안동청과,사과,썸머킹,경북,의성군,7등
2025-07-14,20kg상자,"102,992",240,"1,235,900",안동도매시장,안동농협(공),사과,기타사과,경북,예천군,8등
2025-07-14,20kg상자,"96,375",240,"1,156,500",안동도매시장,안동농협(공),사과,기타사과,경상북도,영양군,8등
2025-07-14,20kg상자,"74,317",240,"891,800",안동도매시장,안동청과,사과,썸머킹,경북,영주시,상
2025-07-14,20kg상자,"65,150",240,"781,800",안동도매시장,안동농협(공),사과,기타사과,경상북도,영덕군,상
2025-07-14,20kg상자,"63,067",240,"756,800",안동도매시장,안동농협(공),사과,기타사과,경북,문경시,상
2025-07-14,20kg상자,"61,125",240,"733,500",안동도매시장,안동농협(공),사과,기타사과,경상북도,영양군,상
2025-07-14,20kg상자,"59,900",240,"718,800",안동도매시장,안동농협(공),사과,기타사과,경상북도,영양군,특
2025-07-14,20kg상자,"48,383",240,"580,600",안동도매시장,안동청과,사과,썸머킹,경북,봉화군,등외
2025-07-14,20kg상자,"34,433",240,"413,200",안동도매시장,안동청과,사과,썸머프린스,전북,무주군,보통
2025-07-14,20kg상자,"186,900",220,"2,055,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,4등
2025-07-14,20kg상자,"144,000",220,"1,584,000",안동도매시장,안동청과,사과,미얀마,경북,영주시,5등
2025-07-14,20kg상자,"139,000",220,"1,529,000",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,7등
2025-07-14,20kg상자,"132,627",220,"1,458,900",안동도매시장,안동청과,사과,썸머프린스,경북,상주시,5등
2025-07-14,20kg상자,"130,000",220,"1,430,000",안동도매시장,안동청과,사과,썸머프린스,충남,예산군,6등
2025-07-14,20kg상자,"123,300",220,"1,356,300",안동도매시장,안동청과,사과,썸머킹,경북,영주시,7등
2025-07-14,20kg상자,"109,200",220,"1,201,200",안동도매시장,안동청과,사과,썸머킹,전북,무주군,8등
2025-07-14,20kg상자,"108,100",220,"1,189,100",안동도매시장,안동청과,사과,썸머킹,경북,경주시,7등
2025-07-14,20kg상자,"107,000",220,"1,177,000",안동도매시장,안동농협(공),사과,기타사과,경상북도,봉화군,8등
2025-07-14,20kg상자,"102,582",220,"1,128,400",안동도매시장,안동농협(공),사과,기타사과,경북,군위군,8등
2025-07-14,20kg상자,"88,873",220,"977,600",안동도매시장,안동농협(공),사과,기타사과,경북,청송군,특
2025-07-14,20kg상자,"71,545",220,"787,000",안동도매시장,안동청과,사과,미얀마,경북,청송군,등외
2025-07-14,20kg상자,"70,591",220,"776,500",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,상
2025-07-14,20kg상자,"51,945",220,"571,400",안동도매시장,안동청과,사과,썸머프린스,경북,영천시,등외
2025-07-14,20kg상자,"51,273",220,"564,000",안동도매시장,안동청과,사과,아오리,경북,문경시,등외
2025-07-14,20kg상자,"185,150",200,"1,851,500",안동도매시장,안동청과,사과,후지,경북,봉화군,상
2025-07-14,20kg상자,"143,900",200,"1,439,000",안동도매시장,안동청과,사과,미얀마,경북,봉화군,6등
2025-07-14,20kg상자,"143,890",200,"1,438,900",안동도매시장,안동청과,사과,미얀마,경북,영주시,6등
2025-07-14,20kg상자,"139,100",200,"1,391,000",안동도매시장,안동농협(공),사과,기타사과,경북,의성군,6등
2025-07-14,20kg상자,"138,500",200,"1,385,000",안동도매시장,안동청과,사과,썸머킹,경북,안동시,5등
2025-07-14,20kg상자,"114,640",200,"1,146,400",안동도매시장,안동농협(공),사과,미얀마,전라북도,무주군,7등
2025-07-14,20kg상자,"110,100",200,"1,101,000",안동도매시장,안동청과,사과,썸머킹,경북,영주시,8등
2025-07-14,20kg상자,"109,900",200,"1,099,000",안동도매시장,안동청과,사과,썸머킹,경북,청송군,8등
2025-07-14,20kg상자,"99,900",200,"999,000",안동도매시장,안동청과,사과,썸머킹,경북,경주시,8등
2025-07-14,20kg상자,"99,150",200,"991,500",안동도매시장,안동농협(공),사과,기타사과,경북,청송군,8등
2025-07-14,20kg상자,"96,330",200,"963,300",안동도매시장,안동청과,사과,미얀마,강원,정선군,8등
2025-07-14,20kg상자,"95,000",200,"950,000",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,7등
2025-07-14,20kg상자,"76,100",200,"761,000",안동도매시장,안동청과,사과,썸머킹,경북,경주시,상
2025-07-14,20kg상자,"67,600",200,"676,000",안동도매시장,안동농협(공),사과,기타사과,경북,군위군,상
2025-07-14,20kg상자,"62,720",200,"627,200",안동도매시장,안동청과,사과,아오리,경북,예천군,상
2025-07-14,20kg상자,"49,000",200,"490,000",안동도매시장,안동농협(공),사과,기타사과,경상북도,포항시,.
2025-07-14,20kg상자,"47,390",200,"473,900",안동도매시장,안동청과,사과,썸머킹,경북,영주시,등외
2025-07-14,20kg상자,"36,480",200,"364,800",안동도매시장,안동농협(공),사과,기타사과,경상북도,영덕군,보통
2025-07-14,20kg상자,"139,100",180,"1,251,900",안동도매시장,안동청과,사과,썸머킹,경북,청송군,5등
2025-07-14,20kg상자,"137,000",180,"1,233,000",안동도매시장,안동청과,사과,썸머프린스,전북,무주군,5등
2025-07-14,20kg상자,"136,878",180,"1,231,900",안동도매시장,안동농협(공),사과,기타사과,경북,청송군,6등
2025-07-14,20kg상자,"136,811",180,"1,231,300",안동도매시장,안동농협(공),사과,기타사과,경북,상주시,6등
2025-07-14,20kg상자,"134,900",180,"1,214,100",안동도매시장,안동청과,사과,썸머킹,경북,봉화군,6등
2025-07-14,20kg상자,"131,100",180,"1,179,900",안동도매시장,안동농협(공),사과,기타사과,경북,영덕군,7등
2025-07-14,20kg상자,"130,000",180,"1,170,000",안동도매시장,안동청과,사과,썸머킹,경북,경주시,6등
2025-07-14,20kg상자,"118,656",180,"1,067,900",안동도매시장,안동농협(공),사과,기타사과,경상북도,영양군,7등
2025-07-14,20kg상자,"108,033",180,"972,300",안동도매시장,안동청과,사과,썸머킹,경남,거창군,8등
2025-07-14,20kg상자,"106,578",180,"959,200",안동도매시장,안동청과,사과,아오리,경북,예천군,7등
2025-07-14,20kg상자,"106,000",180,"954,000",안동도매시장,안동청과,사과,썸머프린스,충남,예산군,8등
2025-07-14,20kg상자,"105,667",180,"951,000",안동도매시장,안동청과,사과,썸머프린스,경북,영주시,8등
2025-07-14,20kg상자,"98,544",180,"886,900",안동도매시장,안동청과,사과,아오리,경북,예천군,8등
2025-07-14,20kg상자,"79,600",180,"716,400",안동도매시장,안동농협(공),사과,기타사과,경북,의성군,.
2025-07-14,20kg상자,"77,178",180,"694,600",안동도매시장,안동청과,사과,미얀마,경북,의성군,등외
2025-07-14,20kg상자,"73,233",180,"659,100",안동도매시장,안동농협(공),사과,기타사과,경상북도,봉화군,.
2025-07-14,20kg상자,"65,122",180,"586,100",안동도매시장,안동청과,사과,썸머프린스,전북,무주군,상
2025-07-14,20kg상자,"62,111",180,"559,000",안동도매시장,안동청과,사과,썸머킹,전북,무주군,상
2025-07-14,20kg상자,"61,944",180,"557,500",안동도매시장,안동청과,사과,썸머프린스,경북,김천시,상
2025-07-14,20kg상자,"58,744",180,"528,700",안동도매시장,안동청과,사과,썸머프린스,경북,영주시,상
2025-07-14,20kg상자,"41,022",180,"369,200",안동도매시장,안동청과,사과,썸머킹,경남,거창군,등외
2025-07-14,20kg상자,"33,900",180,"305,100",안동도매시장,안동청과,사과,썸머킹,경북,영주시,보통
2025-07-14,20kg상자,"30,000",180,"270,000",안동도매시장,안동청과,사과,썸머프린스,경북,영천시,보통
2025-07-14,20kg상자,"147,900",160,"1,183,200",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,6등
2025-07-14,20kg상자,"136,500",160,"1,092,000",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,8등
2025-07-14,20kg상자,"124,100",160,"992,800",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,특
2025-07-14,20kg상자,"105,900",160,"847,200",안동도매시장,안동청과,사과,미얀마,경북,문경시,5등
2025-07-14,20kg상자,"105,775",160,"846,200",안동도매시장,안동농협(공),사과,기타사과,경북,의성군,8등
2025-07-14,20kg상자,"98,313",160,"786,500",안동도매시장,안동청과,사과,아오리,경북,영주시,8등
2025-07-14,20kg상자,"76,175",160,"609,400",안동도매시장,안동청과,사과,미얀마,경북,영주시,등외
2025-07-14,20kg상자,"74,775",160,"598,200",안동도매시장,안동청과,사과,썸머킹,경북,봉화군,상
2025-07-14,20kg상자,"62,950",160,"503,600",안동도매시장,안동농협(공),사과,기타사과,경북,청송군,상
2025-07-14,20kg상자,"56,300",160,"450,400",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,보통
2025-07-14,20kg상자,"51,300",160,"410,400",안동도매시장,안동청과,사과,썸머프린스,충남,예산군,등외
2025-07-14,20kg상자,"50,050",160,"400,400",안동도매시장,안동청과,사과,썸머프린스,전북,무주군,등외
2025-07-14,20kg상자,"50,000",160,"400,000",안동도매시장,안동농협(공),사과,시나노골드,경북,청송군,6등
2025-07-14,20kg상자,"139,900",140,"979,300",안동도매시장,안동농협(공),사과,기타사과,충청남도,예산군,6등
2025-07-14,20kg상자,"136,786",140,"957,500",안동도매시장,안동청과,사과,미얀마,경북,봉화군,상
2025-07-14,20kg상자,"134,900",140,"944,300",안동도매시장,안동청과,사과,썸머킹,경남,거창군,6등
2025-07-14,20kg상자,"129,843",140,"908,900",안동도매시장,안동농협(공),사과,기타사과,경상북도,포항시,6등
2025-07-14,20kg상자,"125,700",140,"879,900",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,8등
2025-07-14,20kg상자,"108,900",140,"762,300",안동도매시장,안동청과,사과,썸머킹,경북,군위군,8등
2025-07-14,20kg상자,"107,400",140,"751,800",안동도매시장,안동농협(공),사과,기타사과,충청남도,예산군,8등
2025-07-14,20kg상자,"100,000",140,"700,000",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,8등
2025-07-14,20kg상자,"91,586",140,"641,100",안동도매시장,안동청과,사과,썸머킹,경북,구미시,보통
2025-07-14,20kg상자,"71,100",140,"497,700",안동도매시장,안동농협(공),사과,기타사과,충북,제천시,상
2025-07-14,20kg상자,"69,886",140,"489,200",안동도매시장,안동청과,사과,썸머킹,경북,구미시,등외
2025-07-14,20kg상자,"66,700",140,"466,900",안동도매시장,안동청과,사과,썸머킹,경북,청송군,등외
2025-07-14,20kg상자,"50,000",140,"350,000",안동도매시장,안동농협(공),사과,시나노골드,경북,청송군,특
2025-07-14,20kg상자,"39,757",140,"278,300",안동도매시장,안동청과,사과,아오리,경북,영주시,등외
2025-07-14,20kg상자,"32,900",140,"230,300",안동도매시장,안동청과,사과,썸머킹,경북,봉화군,보통
2025-07-14,20kg상자,"30,900",140,"216,300",안동도매시장,안동청과,사과,썸머프린스,충남,예산군,보통
2025-07-14,20kg상자,"23,657",140,"165,600",안동도매시장,안동농협(공),사과,기타사과,경북,군위군,보통
2025-07-14,20kg상자,"16,143",140,"113,000",안동도매시장,안동농협(공),사과,기타사과,경북,문경시,보통
2025-07-14,20kg상자,"187,083",120,"1,122,500",안동도매시장,안동청과,사과,후지,경북,봉화군,보통
2025-07-14,20kg상자,"179,900",120,"1,079,400",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,7등
2025-07-14,20kg상자,"150,100",120,"900,600",안동도매시장,안동농협(공),사과,후지,경북,상주시,6등
2025-07-14,20kg상자,"133,300",120,"799,800",안동도매시장,안동농협(공),사과,아오리,경상북도,포항시,7등
2025-07-14,20kg상자,"127,933",120,"767,600",안동도매시장,안동청과,사과,미얀마,경북,영주시,7등
2025-07-14,20kg상자,"126,300",120,"757,800",안동도매시장,안동농협(공),사과,기타사과,경상북도,포항시,7등
2025-07-14,20kg상자,"113,300",120,"679,800",안동도매시장,안동청과,사과,아오리,경북,군위군,7등
2025-07-14,20kg상자,"112,783",120,"676,700",안동도매시장,안동농협(공),사과,기타사과,경북,의성군,특
2025-07-14,20kg상자,"111,533",120,"669,200",안동도매시장,안동청과,사과,썸머프린스,경북,영주시,7등
2025-07-14,20kg상자,"108,100",120,"648,600",안동도매시장,안동청과,사과,아오리,경북,군위군,8등
2025-07-14,20kg상자,"107,100",120,"642,600",안동도매시장,안동농협(공),사과,아오리,경상북도,포항시,8등
2025-07-14,20kg상자,"74,100",120,"444,600",안동도매시장,안동청과,사과,아오리,경북,군위군,상
2025-07-14,20kg상자,"68,450",120,"410,700",안동도매시장,안동청과,사과,시나노골드,경북,봉화군,상
2025-07-14,20kg상자,"67,533",120,"405,200",안동도매시장,안동농협(공),사과,아오리,경북,예천군,8등
2025-07-14,20kg상자,"55,317",120,"331,900",안동도매시장,안동청과,사과,썸머킹,경북,경주시,등외
2025-07-14,20kg상자,"53,000",120,"318,000",안동도매시장,안동청과,사과,썸머킹,경북,군위군,등외
